Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2eSJflipjhSKLExuSwuFrO,"What's Luv? (feat. Ashanti)","What's Luv? (feat. Ashanti)","Fat Joe,Ashanti",2002-02-05,230400,73,false,sauerro,2021-11-11T15:26:09Z,"east coast hip hop,r&b","Razor & Tie",0.829,0.688,8,-7.652,1,0.0978,0.0142,0.00000205,0.0461,0.869,93.857,4
spotify:track:7lVNTXkI3cHFvcXiI8damb,"I Need a Girl (Pt. 1) [feat. Usher & Loon]","R&B Hits","Diddy,Loon,USHER",2005-10-04,268800,68,false,sauerro,2021-11-11T15:26:30Z,"hip hop,east coast hip hop,r&b","Bad Boy Records",0.66,0.707,6,-5.758,1,0.208,0.397,0,0.211,0.761,89.279,4
spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,"Without Me","The Eminem Show","Eminem",2002-05-26,290320,90,true,sauerro,2021-11-11T15:26:44Z,"rap,hip hop","Aftermath",0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,4
spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,"Complicated","Let Go","Avril Lavigne",2002-06-04,244506,86,false,sauerro,2021-11-11T15:26:57Z,"","Arista",0.585,0.776,5,-5.898,1,0.0459,0.0572,0.00000774,0.3,0.427,77.987,4
spotify:track:0WgLpgUdThEpA5L5K0SKq7,"Gangsta Lovin'","Eve-Olution","Eve,Alicia Keys",2002-01-01,239266,67,true,sauerro,2021-11-11T15:27:16Z,"r&b,neo soul","Ruff Ryders RECORDS",0.723,0.84,1,-3.523,0,0.0608,0.0619,0,0.0945,0.827,94.332,4
spotify:track:4lwmRWzFWzirF4FICVCt37,"Work It","Under Construction","Missy Elliott",2002-11-12,262466,44,false,sauerro,2021-11-11T19:37:23Z,"hip hop","Elektra/EEG",0.877,0.656,1,-7.505,1,0.303,0.0916,0,0.0705,0.657,101.907,4
spotify:track:3TCauNPqFiniaYHBvEVoHG,"Beautiful","Stripped","Christina Aguilera",2002-07-19,238560,72,false,sauerro,2021-11-11T19:37:50Z,"","RCA Records Label",0.456,0.573,5,-3.866,0,0.0275,0.578,0.00000305,0.114,0.0992,76.19,4
spotify:track:2iclfHORMqpR3TxuhwVRhD,"Mesmerize","The Last Temptation","Ja Rule,Ashanti",2002-01-01,278720,69,true,sauerro,2021-11-11T19:38:04Z,"east coast hip hop,r&b","I.G. Records, Inc./Universal Records",0.764,0.648,1,-6.639,1,0.206,0.0562,0,0.414,0.39,90.1,4
spotify:track:29pIgBybQFDDuZEu2wMaEA,"Ignition","Chocolate Factory","R. Kelly",2003,196240,49,false,sauerro,2021-11-11T19:38:34Z,"r&b","Jive",0.802,0.325,10,-9.762,0,0.15,0.338,0,0.0897,0.73,66.493,4
spotify:track:4vzYcDxBXAUPYDUna4BVeE,"Flying Without Wings","Soulful","Ruben Studdard",2003-12-08,226133,36,false,sauerro,2021-11-11T19:38:52Z,"gospel,gospel r&b","J Records",0.498,0.493,8,-7.748,1,0.0369,0.75,0,0.115,0.222,146.049,4
spotify:track:0aULRU35N9kTj6O1xMULRR,"Magic Stick","La Bella Mafia","Lil' Kim",2003-03-03,359973,65,true,sauerro,2021-11-11T19:39:11Z,"east coast hip hop","Atlantic Records",0.849,0.499,2,-7.872,1,0.271,0.117,0.0000497,0.268,0.504,92.982,4
spotify:track:6pWzCKTrKrwbUPzY8RLCoP,"Rock Wit U (Awww Baby)","Chapter II","Ashanti",2003-01-01,209120,74,false,sauerro,2021-11-11T19:39:26Z,"r&b","I.G. Records, Inc./Universal Records",0.71,0.797,4,-3.006,0,0.0583,0.409,0,0.16,0.849,94.998,4
spotify:track:0l3GEbH3CviUytD6iX4wzg,"Right Thurr","Jackpot","Chingy",2003-01-01,250746,75,true,sauerro,2021-11-11T19:39:43Z,"crunk","Capitol Records",0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,92.069,4
spotify:track:0r2Bul2NuCViraT2zX1l5j,"Get Low","Kings Of Crunk","Lil Jon & The East Side Boyz,Ying Yang Twins",2002-10-29,334066,79,true,sauerro,2021-11-11T19:40:01Z,"crunk,southern hip hop","The Orchard",0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,4
spotify:track:0UNTBB02C1aB55Fu4H63qd,"One Call Away","Jackpot","Chingy,Jason Weaver",2003-01-01,276800,68,false,sauerro,2021-11-11T19:40:17Z,"crunk","Capitol Records",0.765,0.821,4,-5.926,0,0.183,0.093,0,0.217,0.962,162.519,4
spotify:track:4pfWYdmU26d90YBQTL4W4Z,"Tipsy - Radio Mix","Hood Hop","J-Kwon",2004,243013,35,false,sauerro,2021-11-11T19:40:58Z,"","Arista",0.925,0.793,9,-5.363,1,0.349,0.123,0,0.111,0.579,92.965,4
spotify:track:2yr2HnFYl7XvqJk4fXoQBt,"I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster","Bad Boy 20th Anniversary Box Set Edition","Mario Winans,Enya,Diddy",2016-08-12,257333,66,false,sauerro,2021-11-11T19:43:17Z,"r&b,new age,celtic,hip hop,east coast hip hop","Rhino Atlantic",0.833,0.515,11,-5,0,0.0462,0.347,0.00156,0.116,0.4,97.007,4
spotify:track:77loZpT5Y5PRP1S451P9Yz,"The Reason","The Reason (15th Anniversary Deluxe)","Hoobastank",2003-12-09,232800,12,false,sauerro,2021-11-11T19:43:44Z,"nu metal","Island Def Jam",0.474,0.671,4,-4.649,1,0.0289,0.0129,0,0.159,0.0682,82.94,4
spotify:track:4s0o8TJHfX9LLHa0umnOzT,"Sunshine (feat. Lea)","U Gotta Feel Me","Lil' Flip,Lea",2004-03-30,225173,68,true,sauerro,2021-11-11T19:43:58Z,"southern hip hop,crunk,french rap,french r&b","Sony Urban/Sucka Free Records/Columbia",0.814,0.387,0,-9.867,1,0.0946,0.0248,0,0.131,0.792,93.961,4
spotify:track:7uKcScNXuO3MWw6LowBjW1,"1 2 Step (feat. Missy Elliott)","Goodies","Ciara,Missy Elliott",2004-09-27,203786,80,false,sauerro,2021-11-11T19:44:16Z,"hip hop","So So Def",0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,4
spotify:track:0MsrWnxQZxPAcov7c74sSo,"Holiday / Boulevard of Broken Dreams","American Idiot","Green Day",2004-09-21,493400,75,true,sauerro,2021-11-11T19:45:05Z,"punk,pop punk","Reprise",0.29,0.827,8,-3.451,1,0.0362,0.000659,0.00000255,0.301,0.45,167.086,4
spotify:track:2wGSgTmgSF3xjRrHkTc25R,"Hate It Or Love It","The Documentary","The Game,50 Cent",2005,206400,83,true,sauerro,2021-11-11T19:45:22Z,"west coast hip hop,gangster rap,hip hop,east coast hip hop,old school hip hop","Geffen",0.802,0.785,9,-4.781,1,0.207,0.14,0,0.123,0.435,99.998,4
spotify:track:7i7UIbm5E0DD7aSOYvwp2v,"Oh (feat. Ludacris)","Goodies","Ciara,Ludacris",2004-09-27,256346,70,false,sauerro,2021-11-11T19:51:05Z,"southern hip hop","So So Def",0.8,0.496,7,-7.135,1,0.0506,0.000298,0,0.0697,0.357,128.29,4
spotify:track:6SZBK8Z2Tdv7vgO3ZJnHTN,"Inside Your Heaven","Inside Your Heaven","Bo Bice",2005-05-31,252760,18,false,sauerro,2021-11-11T19:51:30Z,"","19 Recordings",0.513,0.606,1,-5.866,1,0.0274,0.347,0.00000133,0.0879,0.201,134.955,4
spotify:track:4TsmezEQVSZNNPv5RJ65Ov,"Pon de Replay","Music Of The Sun","Rihanna",2005-08-29,246960,83,false,sauerro,2021-11-11T19:51:45Z,"","Def Jam Recordings",0.779,0.64,7,-8.415,1,0.159,0.000155,0.000766,0.101,0.499,99.017,4
spotify:track:1gZ7i4qxXkHZb1r6eioaAP,"Don't Cha","PCD","The Pussycat Dolls,Busta Rhymes",2005-01-01,272080,72,false,sauerro,2021-11-11T19:52:17Z,"east coast hip hop","Pussycat Dolls",0.88,0.637,1,-3.493,1,0.0893,0.0051,0.00000237,0.0959,0.568,119.979,4
spotify:track:4VKnkoNNM6yTb4cXXX3wqD,"Shake It Off","The Emancipation of Mimi","Mariah Carey",2005-04-12,232840,65,false,sauerro,2021-11-11T19:52:32Z,"christmas","Island Records",0.777,0.492,2,-6.516,1,0.126,0.181,0,0.108,0.82,134.089,4
spotify:track:2wdEXKLcuU7B0M2gqFmABH,"Photograph","All the Right Reasons (Special Edition)","Nickelback",2005-09-26,258920,51,false,sauerro,2021-11-11T19:52:58Z,"post-grunge,rock","Roadrunner Records",0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,4
spotify:track:2N5zMZX7YeL1tico8oQxa9,"Crazy","St. Elsewhere","Gnarls Barkley",2006-05-02,182066,10,false,sauerro,2021-11-11T19:53:14Z,"","Downtown Recordings/Atl",0.836,0.741,8,-1.609,1,0.0339,0.0172,0.0583,0.0826,0.611,111.963,4
spotify:track:2kQuhkFX7uSVepCD3h29g5,"Smack That","Konvicted","Akon,Eminem",2006-01-01,212360,87,true,sauerro,2021-11-11T19:53:28Z,"rap,hip hop","Konvict/Upfront/SRC/Universal Records",0.939,0.741,5,-5.171,0,0.0471,0.323,0,0.107,0.925,118.978,4
spotify:track:1D066zixBwqFYqBhKgdPzp,"Fergalicious","The Dutchess","Fergie,will.i.am",2006-09-13,292373,73,true,sauerro,2021-11-11T19:53:44Z,"","Will I Am / Fergie LP1",0.906,0.583,8,-7.721,0,0.317,0.0569,0,0.126,0.829,129.056,4
spotify:track:1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene It's An Arms Race","Infinity On High","Fall Out Boy",2007-01-01,212040,75,false,sauerro,2021-11-11T19:54:17Z,"emo,pop punk","Island Records",0.435,0.887,9,-4.07,1,0.0637,0.000747,0,0.0327,0.408,199.939,4
spotify:track:3QnEp4rluCxUwgpXT43jmC,"Runaway Love","Release Therapy","Ludacris,Mary J. Blige",2006-01-01,280680,52,true,sauerro,2021-11-11T21:02:34Z,"southern hip hop,r&b","Disturbing Tha Peace Recordings, Inc.",0.405,0.721,1,-6.97,1,0.283,0.329,0,0.252,0.815,92.854,4
spotify:track:66ZcOcouenzZEnzTJvoFmH,"The Sweet Escape","The Sweet Escape","Gwen Stefani,Akon",2006-01-01,246466,80,false,sauerro,2021-11-11T21:02:58Z,"","Interscope",0.756,0.769,1,-3.502,1,0.0344,0.191,0,0.178,0.73,119.961,4
spotify:track:6CFPFnS9EcLs2I0nWqtWci,"Because Of You","Because Of You","Ne-Yo",2007-01-01,266840,80,false,sauerro,2021-11-11T21:03:18Z,"","Def Soul",0.81,0.538,0,-5.783,0,0.0357,0.53,0,0.0951,0.832,109.97,4
spotify:track:1IYaMVfidzSfvCUZYXhsU1,"Party Like A Rock Star","Rockstar Mentality","SHOP BOYZ",2007-01-01,253400,68,true,sauerro,2021-11-11T21:03:38Z,"","Universal (MT)",0.619,0.709,7,-4.633,1,0.0395,0.00541,0,0.507,0.68,144.972,4
spotify:track:6ucR4KfvsBFWCMVFDvyKKl,"Apologize","Shock Value","Timbaland,OneRepublic",2007-04-02,184400,77,false,sauerro,2021-11-11T21:03:55Z,"soft pop","Interscope/Blackground Records",0.653,0.603,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,4
spotify:track:5Lgcn7u07bHuqbOtXkN62u,"With You","Exclusive (Expanded Edition)","Chris Brown",2007-11-06,252120,83,false,sauerro,2021-11-11T21:04:13Z,"r&b","Jive",0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,4
spotify:track:3NZJlJemX3mzjf56MqC5ML,"Forever","Forever","Chris Brown",2008-04-29,278573,84,false,sauerro,2021-11-11T21:05:00Z,"r&b","Jive",0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,4
spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,"Crush","David Archuleta","David Archuleta",2008-11-11,213520,71,false,sauerro,2021-11-11T21:04:29Z,"","Jive",0.57,0.664,0,-4.718,0,0.0322,0.00836,0.000012,0.0719,0.487,162.084,4
spotify:track:4EWCNWgDS8707fNSZ1oaA5,"Heartless","808s & Heartbreak","Kanye West",2008-11-24,211000,86,false,sauerro,2021-11-11T21:05:23Z,"rap","Roc-A-Fella",0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,4
spotify:track:7IhsLJMqdxoo7YAZjaSMru,"Dead And Gone","Paper Trail","T.I.,Justin Timberlake",2008-09-07,299746,75,true,sauerro,2021-11-11T21:06:07Z,"southern hip hop","Grand Hustle, LLC",0.713,0.746,0,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021,4
spotify:track:08uGhvS5MfBk7crUCpnjva,"Blame It","Intuition","Jamie Foxx,T-Pain",2008-12-11,289746,70,true,sauerro,2021-11-11T21:06:22Z,"","J Records",0.673,0.614,7,-5.426,1,0.103,0.0782,0,0.139,0.362,176.052,4
spotify:track:5RzFJd6W40SDTyZkX6xx45,"I Know You Want Me (Calle Ocho)","Pitbull Starring In Rebelution","Pitbull",2009-08-31,237120,75,false,sauerro,2021-11-11T21:06:45Z,"","Mr.305/Polo Grounds Music/J Records",0.82,0.731,9,-6.02,1,0.159,0.0133,0.0000194,0.131,0.793,127.076,4
spotify:track:1GxHeBvQ9935Dd3cSfsfBa,"Best I Ever Had","Thank Me Later (Int'l Version)","Drake",2010-01-01,258760,58,true,sauerro,2021-11-11T21:07:00Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.431,0.894,5,-2.673,0,0.33,0.0951,0,0.188,0.605,162.161,4
spotify:track:3GCL1PydwsLodcpv0Ll1ch,"You Belong With Me","Fearless","Taylor Swift",2008-11-11,231133,70,false,sauerro,2021-11-11T21:07:23Z,"","Taylor Swift",0.687,0.783,6,-4.44,1,0.0386,0.162,0.0000135,0.114,0.443,129.964,4
spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,"Party In The U.S.A.","The Time Of Our Lives","Miley Cyrus",2009-01-01,202066,81,false,sauerro,2021-11-11T21:07:46Z,"","Hollywood Records",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
spotify:track:7LR85XLWw2yXqKBSI5brbG,"Run This Town","The Blueprint 3","JAY-Z,Rihanna,Kanye West",2009-09-08,267520,81,true,sauerro,2021-11-11T21:08:07Z,"hip hop,east coast hip hop,rap","Roc Nation / Jay-Z",0.632,0.924,1,-1.802,1,0.29,0.281,0,0.263,0.441,86.844,4
spotify:track:0SiywuOBRcynK0uKGWdCnn,"Bad Romance","The Fame Monster (Deluxe Edition)","Lady Gaga",2009-11-05,294573,89,true,sauerro,2021-11-11T21:08:24Z,"art pop,pop","Interscope",0.695,0.921,0,-3.752,1,0.0363,0.00314,0.0000526,0.0842,0.714,119.007,4
spotify:track:5vlEg2fT4cFWAqU5QptIpQ,"Replay","Replay","Iyaz",2009-08-11,182306,72,false,sauerro,2021-11-11T21:08:37Z,"","Time Is Money/Beluga Heights/Reprise",0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,4
spotify:track:4pFvEWbjBpPUdYRQly0THs,"Today Was A Fairytale","Today Was A Fairytale","Taylor Swift",2011-02-15,242480,50,false,sauerro,2021-11-11T21:08:53Z,"","Taylor Swift",0.491,0.703,7,-4.5,1,0.0319,0.0307,0.00000572,0.167,0.344,157.988,4
spotify:track:07rhyW77lp2bGv8EQoZy6k,"We Are the World 25 for Haiti","We Are the World 25 for Haiti - Single","Artists for Haiti",2010-03-02,416777,51,false,sauerro,2021-11-11T21:09:16Z,"","We Are The World Foundation",0.348,0.717,4,-5.634,1,0.0882,0.311,0,0.0786,0.28,66.21,4
spotify:track:3iL2l5gUqyPS6vDwJFgJTR,"BedRock","We Are Young Money","Young Money,Lloyd",2009-01-01,288133,73,true,sauerro,2021-11-11T21:09:31Z,"r&b","Cash Money Records/Motown Records",0.733,0.665,8,-6.163,1,0.273,0.103,0,0.191,0.549,147.998,4
spotify:track:11EX5yhxr9Ihl3IN1asrfK,"Need You Now","Need You Now","Lady A",2010-01-01,277573,76,false,sauerro,2021-11-11T21:10:01Z,"country,pop country","Capitol Nashville",0.588,0.622,4,-5.535,1,0.0303,0.0906,0.000633,0.2,0.229,107.942,4
spotify:track:1DqdF42leyFIzqNDv9CjId,"Dynamite","Rokstarr","Taio Cruz",2010-01-01,203866,76,false,sauerro,2021-11-11T21:10:43Z,"","Universal-Island Records Ltd.",0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,4
spotify:track:3MGJF1CDFGfjXESL2Heva0,"F**kin' Perfect","Greatest Hits...So Far!!!","P!nk",2010-11-12,213413,66,true,sauerro,2021-11-11T21:11:06Z,"","LaFace Records",0.565,0.646,7,-4.749,1,0.0335,0.0412,0,0.362,0.481,91.973,4
spotify:track:7AqISujIaWcY3h5zrOqt5v,"Forget You","The Lady Killer","CeeLo Green",2010-11-09,222733,69,false,sauerro,2021-11-11T21:11:27Z,"","Radiculture/Elektra",0.696,0.875,0,-3.682,1,0.0649,0.134,0,0.159,0.772,127.39,4
spotify:track:2L7rZWg9RLxIwnysmxm4xk,"Boyfriend","Believe (Deluxe Edition)","Justin Bieber",2012-06-15,171333,64,false,sauerro,2021-11-11T21:11:56Z,"","RBMG/Def Jam",0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,4
spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,"Payphone","Overexposed","Maroon 5,Wiz Khalifa",2021-06-20,231386,71,true,sauerro,2021-11-11T21:12:13Z,"pop,rap","Interscope Records*",0.739,0.756,4,-4.828,1,0.0393,0.0136,0,0.37,0.522,110.028,4
spotify:track:5JLv62qFIS1DR3zGEcApRt,"Wide Awake","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,220946,79,false,sauerro,2021-11-11T21:12:44Z,"pop","Capitol Records",0.515,0.683,5,-5.099,1,0.0371,0.0749,0.00000264,0.392,0.572,159.878,4
spotify:track:11ozIUBoXAgRTVWelDn4pL,"Lights","An Introduction To Ellie Goulding EP","Ellie Goulding",2010-01-01,244266,72,false,sauerro,2021-11-11T21:13:01Z,"","Polydor Records",0.703,0.731,8,-6.283,0,0.0311,0.0721,0.00191,0.138,0.719,120.028,4
spotify:track:03UrZgTINDqvnUMbbIMhql,"Gangnam Style (강남스타일)","Gangnam Style (강남스타일)","PSY",2012-01-01,219493,78,false,sauerro,2021-11-11T21:13:18Z,"k-pop","Silent Records/Universal Republic Records",0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,4
spotify:track:7EQGXaVSyEDsCWKmUcfpLk,"Die Young","Warrior (Expanded Edition)","Kesha",2012-11-30,211920,85,false,sauerro,2021-11-11T21:13:32Z,"","Kemosabe Records/RCA Records",0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,4
spotify:track:72jCZdH0Lhg93z6Z4hBjgj,"I Knew You Were Trouble.","Red","Taylor Swift",2012-10-22,217973,72,false,sauerro,2021-11-11T21:13:52Z,"","Taylor Swift",0.622,0.469,3,-6.798,0,0.0363,0.00454,0.00000225,0.0398,0.679,77.019,4
spotify:track:4rHZZAmHpZrA3iH5zx8frV,"Mirrors","The 20/20 Experience (Deluxe Version)","Justin Timberlake",2013-03-15,484146,86,false,sauerro,2021-11-11T21:14:14Z,"","RCA Records Label",0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4
spotify:track:69kOkLUCkxIZYexIgSG8rq,"Get Lucky (feat. Pharrell Williams and Nile Rodgers)","Random Access Memories","Daft Punk,Pharrell Williams,Nile Rodgers",2013-05-20,369626,79,false,sauerro,2021-11-11T21:14:39Z,"french house,electronic,electro","Columbia",0.81,0.793,6,-9.404,0,0.0403,0.0378,0.00000177,0.072,0.863,116.05,4
spotify:track:2y4lAQpi5VTNLu2ldeTdUH,"We Can't Stop","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,231240,83,false,sauerro,2021-11-11T21:15:00Z,"","RCA Records Label",0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,4
spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,"Best Song Ever","Midnight Memories (Deluxe)","One Direction",2013-11-25,200106,81,false,sauerro,2021-11-11T21:15:27Z,"","Syco Music",0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,4
spotify:track:6sy3LkhNFjJWlaeSMNwQ62,"Counting Stars","Native","OneRepublic",2014-01-01,257840,77,false,sauerro,2021-11-11T21:15:41Z,"soft pop","Mosley / Interscope",0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.115,0.474,122.013,4
spotify:track:6jG2YzhxptolDzLHTGLt7S,"Drunk in Love (feat. JAY-Z)","BEYONCÉ [Platinum Edition]","Beyoncé,JAY-Z",2014-11-24,323480,76,true,sauerro,2021-11-11T21:15:54Z,"hip hop,east coast hip hop,rap","Parkwood Entertainment/Columbia",0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,4
spotify:track:7vS3Y0IKjde7Xg85LWIEdP,"Problem","My Everything (Deluxe)","Ariana Grande,Iggy Azalea",2014-08-22,193920,81,false,sauerro,2021-11-11T21:16:10Z,"pop","Universal Records",0.66,0.805,1,-5.352,0,0.153,0.0192,0.00000883,0.159,0.625,103.021,4
spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,"Stay With Me","In The Lonely Hour","Sam Smith",2014-05-26,172723,84,false,sauerro,2021-11-11T21:16:24Z,"soft pop","PLG - Capitol",0.413,0.42,0,-6.444,1,0.0416,0.588,0.0000639,0.11,0.185,84.126,4
spotify:track:794F99D5BQHS5ZGRXAs7I5,"Anaconda","The Pinkprint (Deluxe)","Nicki Minaj",2014-12-15,260239,63,true,sauerro,2021-11-11T21:16:37Z,"","Nicki Minaj/Cash Money",0.964,0.605,9,-6.223,1,0.179,0.0668,0.00000778,0.214,0.646,129.996,4
spotify:track:1CS7Sd1u5tWkstBhpssyjP,"Take Me to Church","Hozier (Expanded Edition)","Hozier",2014-09-19,241693,84,false,sauerro,2021-11-11T21:16:51Z,"","Columbia",0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4
spotify:track:34gCuhDGsG4bRPIf9bb02f,"Thinking out Loud","x (Deluxe Edition)","Ed Sheeran",2014-06-21,281560,84,false,sauerro,2021-11-12T01:06:09Z,"soft pop","Atlantic Records UK",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,4
spotify:track:2iuZJX9X9P0GKaE93xcPjk,"Sugar","V","Maroon 5",2014-09-02,235493,84,true,sauerro,2021-11-12T01:06:36Z,"pop","Interscope Records*",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4
spotify:track:2d8JP84HNLKhmd6IYOoupQ,"Trap Queen","Fetty Wap (Deluxe)","Fetty Wap",2015-09-25,222093,83,true,sauerro,2021-11-12T01:08:54Z,"","300 Entertainment/RGF Productions",0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,4
spotify:track:0wwPcA6wtMf6HUMpIRdeP7,"Hotline Bling","Views","Drake",2016-05-06,267066,82,false,sauerro,2021-11-12T01:09:21Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4
spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,"Stressed Out","Blurryface","Twenty One Pilots",2015-05-15,202333,89,false,sauerro,2021-11-12T01:10:00Z,"","Fueled By Ramen",0.734,0.637,4,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,4
spotify:track:5kqIPrATaCc2LqxVWzQGbk,"7 Years","Lukas Graham","Lukas Graham",2016-04-01,237300,87,false,sauerro,2021-11-12T01:10:16Z,"","Warner Records",0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
spotify:track:7zsXy7vlHdItvUSH8EwQss,"Cold Water","Cold Water","Major Lazer,Justin Bieber,MØ",2016-07-22,185360,72,false,sauerro,2021-11-12T01:10:58Z,"moombahton","Mad Decent PS (Bieber/Major Lazer)",0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.5,92.946,4
spotify:track:6i0V12jOa3mr6uu4WYhUBr,"Heathens","Heathens","Twenty One Pilots",2016-06-16,195920,84,false,sauerro,2021-11-12T01:11:23Z,"","Atlantic Records",0.732,0.396,4,-9.348,0,0.0286,0.0841,0.0000358,0.105,0.548,90.024,4
spotify:track:55n9yjI6qqXh5F2mYvUc2y,"I Don’t Wanna Live Forever (Fifty Shades Darker)","reputation Stadium Tour Surprise Song Playlist","ZAYN,Taylor Swift",2017-11-09,247160,85,false,sauerro,2021-11-12T01:11:41Z,"","Taylor Swift",0.73,0.444,0,-8.418,1,0.0538,0.059,0.000018,0.14,0.106,117.979,4
spotify:track:45XhKYRRkyeqoW3teSOkCM,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","Grateful","DJ Khaled,Rihanna,Bryson Tiller",2017-06-22,204664,71,true,sauerro,2021-11-12T01:12:02Z,"trap soul,r&b","Epic/We The Best",0.613,0.681,8,-3.089,1,0.0778,0.0287,0,0.126,0.619,97.621,4
spotify:track:7iDa6hUg2VgEL1o1HjmfBn,"Meant to Be (feat. Florida Georgia Line)","All Your Fault: Pt. 2","Bebe Rexha,Florida Georgia Line",2017-08-11,163870,75,false,sauerro,2021-11-12T01:12:29Z,"country,pop country,acoustic country","Warner Records",0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,4
spotify:track:0TlLq3lA83rQOYtrqBqSct,"Nonstop","Scorpion","Drake",2018-06-29,238614,79,true,sauerro,2021-11-12T01:12:46Z,"rap","Cash Money/Drake LP6",0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4
spotify:track:285pBltuF7vW8TeWk8hdRR,"Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,86,true,sauerro,2021-11-12T01:13:17Z,"melodic rap,emo rap","Juice WRLD Mixtape / ISR P&D",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
spotify:track:0dbTQYW3Ad1FTzIA9t90E8,"Mona Lisa (feat. Kendrick Lamar)","Tha Carter V","Lil Wayne,Kendrick Lamar",2018-09-28,324189,73,true,sauerro,2021-11-12T01:13:53Z,"rap,hip hop,west coast hip hop","Young Money Records, Inc.",0.856,0.694,2,-4.393,1,0.169,0.371,0,0.109,0.489,122.08,4
spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,"ZEZE (feat. Travis Scott & Offset)","Dying to Live","Kodak Black,Offset,Travis Scott",2018-12-14,228759,80,true,sauerro,2021-11-12T01:14:22Z,"rap","Atlantic Records",0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,4
spotify:track:2dpaYNEQHiRxtZbfNsse99,"Happier","Happier","Marshmello,Bastille",2018-08-17,214289,16,false,sauerro,2021-11-12T01:14:40Z,"edm","Astralwerks",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4
spotify:track:4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend i'm bored","thank u next","Ariana Grande",2019-02-08,190440,77,true,sauerro,2021-11-12T01:15:05Z,"pop","Republic Records",0.727,0.554,5,-5.29,0,0.0915,0.0421,0,0.106,0.335,170,4
